GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-04-25	0	0	0	69	50	4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-04-26	0.24000001	0	0	60	47	7.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-04-27	0	0	0	62	46	4.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-04-28	0	0	0	59	48	4.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-04-29	0.05	0	0	58	45	5.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-04-30	0	0	0	65	46	5.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-01	0	0	0	35	25	8.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-02	0.03	0	8	33	27	4.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-03	0.06	1	2	39	29	5.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-04	0	0	0	37	28	8.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-05	0	0	0	36	29	4.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-06	0	0	0	33	20	13.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-07	0	0	0	34	17	10.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-08	0	0	0	37	23	9.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-09	0	0	0	42	28	5.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-10	1.3299999	2	100	34	30	12.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-11	0	10	0	37	28	11.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-12	0	8	0	37	26	8.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-13	0	8	0	32	24	8.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-14	0	8	0	39	28	9.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-15	0.01	7	0	40	27	6.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-16	0.43	6	50	33	29	5.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-17	0	10	0	35	26	8.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-18	0	8	0	40	32	10.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-19	0	6	0	43	35	11.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-20	0	4	0	44	35	8.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-21	0	3	0	46	33	9.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-22	0.03	0	0	45	29	6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-23	1.2	0	0	38	35	14.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-24	0.42000002	0	0	42	36	7.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-25	2	0	94	38	27	3.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-26	1.1700001	14	115	33	26	6.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-27	0.01	21	0	38	29	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-02-28	0	15	0	40	33	3.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-01	0	0	0	45	36	5.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-02	0	0	0	40	31	7.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-03	0	0	0	40	29	7.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-04	0	0	0	42	27	10.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-05	0	0	0	49	31	7.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-06	0	0	0	42	38	15.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-07	0.19	0	0	38	33	10.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-08	0.54	2	40	42	31	7.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-09	0	2	0	55	35	6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-10	0	0	0	50	36	4.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-11	0	0	0	54	40	6.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-12	0.78999996	0	0	57	43	8.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-13	0	0	0	52	38	6.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-14	0	0	0	41	29	11.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-15	0	0	0	47	30	7.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-16	0.120000005	0	3	41	32	3.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-17	0	0	0	38	29	6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-18	0.65000004	0	30	35	28	9.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-19	0.36	2	0	43	33	9.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-20	0	0	0	45	32	7.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-21	0	0	0	40	30	6.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-22	0	0	0	41	28	8.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-23	0	0	0	46	32	9.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-24	0	0	0	47	33	5.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-25	0.17	0	0	40	36	8.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-26	0	0	0	53	37	4.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-27	0	0	0	53	36	5.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-28	0	0	0	51	37	5.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-29	0	0	0	55	40	5.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-30	0	0	0	59	40	4.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2013-03-31	0.08	0	0	54	44	6.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-01	0	0	0	46	33	6.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-02	0	0	0	53	25	11
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-03	0	0	0	33	20	5.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-04	0	0	0	41	27	7.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-05	0.01	0	0	61	41	8.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-06	2.02	0	0	54	50	8.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-07	0.08	0	0	53	34	10.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-08	0	0	0	48	29	4.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-09	0	0	0	45	34	10.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-10	1.07	0	0	53	38	10.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-11	0.90999997	0	0	55	40	8.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-12	0	0	0	56	38	8.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-13	0	0	0	53	41	9.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-14	0	0	0	45	37	5.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-15	0	0	0	47	34	5.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-16	0.56	0	0	57	38	2.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-17	0	0	0	65	44	5.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-18	0	0	0	77	51	8.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-19	0	0	0	59	38	8.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-20	0	0	0	51	34	6.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-21	0.44	0	0	45	36	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-22	0	0	0	50	40	8.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-23	0.87	0	0	40	32	6.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-24	0.09	1	10	44	30	6.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-25	0	0	0	42	28	6.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-26	0	0	0	40	26	8.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-27	0	0	0	45	28	8.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-28	0	0	0	45	26	9.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-29	0	0	0	49	31	7.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-30	0.01	0	0	53	36	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2011-03-31	0.13	0	0	43	37	10.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-01	0	0	0	63	49	5.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-02	0	0	0	74	48	2.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-03	0	0	0	80	51	2.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-04	0	0	0	85	57	5.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-05	0	0	0	85	66	4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-06	0	0	0	73	59	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-07	0	0	0	80	56	2.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-08	0	0	0	82	56	2.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-09	0	0	0	70	57	4.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-10	0	0	0	83	61	3.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-11	0	0	0	84	70	3.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-12	0	0	0	86	64	5.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-13	0	0	0	70	53	7.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-14	0	0	0	73	50	3.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-15	0	0	0	75	55	3.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-16	0.3	0	0	75	57	2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-17	0.02	0	0	83	64	2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-18	0	0	0	75	60	4.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-19	0	0	0	80	59	2.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-20	0	0	0	67	54	6.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-21	0	0	0	62	52	2.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-22	0	0	0	74	55	6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-23	0	0	0	70	49	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-24	0	0	0	81	56	3.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-25	0	0	0	85	64	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-26	0	0	0	88	67	5.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-27	0.08	0	0	85	70	5.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-28	0	0	0	85	70	4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-29	0	0	0	85	65	4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-30	0	0	0	85	67	5.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2015-05-31	1.4599999	0	0	87	57	5.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-01	0.120000005	0	0	78	51	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-02	0	0	0	70	56	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-03	0.08	0	0	71	54	3.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-04	0.02	0	0	65	54	8.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-05	0	0	0	70	50	7.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-06	0	0	0	71	52	3.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-07	0	0	0	69	50	4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-08	0.41	0	0	59	53	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-09	0.04	0	0	63	55	3.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-10	0.37	0	0	83	57	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-11	0.03	0	0	82	60	3.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-12	0	0	0	85	64	1.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-13	0	0	0	73	53	7.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-14	0.01	0	0	71	52	4.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-15	0.15	0	0	71	58	5.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-16	1.54	0	0	68	58	6.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-17	0	0	0	70	53	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-18	0	0	0	67	51	5.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-19	0	0	0	72	49	4.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-20	0	0	0	78	53	3.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-21	0	0	0	74	63	2.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-22	0.24000001	0	0	67	59	3.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-23	0.90999997	0	0	71	56	4.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-24	0.4	0	0	70	57	3.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-25	0	0	0	80	55	2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-26	0	0	0	86	66	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-27	0	0	0	86	64	4.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-28	0	0	0	64	54	7.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-29	0	0	0	66	51	4.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-30	0	0	0	75	55	2.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2014-05-31	0.05	0	0	73	57	5.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-01	0.15	0	18	36	28	9.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-02	0.49	7	65	28	16	11
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-03	0	8	0	26	12	11.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-04	0	8	0	34	18	5.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-05	0	2	0	43	28	4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-06	0.01	0	0	55	38	8.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-07	0	0	0	70	51	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-08	0	0	0	64	49	7.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-09	0.1	0	0	49	38	7.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-10	0.01	0	0	47	37	5.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-11	0	0	0	58	41	7.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-12	0	0	0	44	32	9.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-13	0	0	0	40	27	6.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-14	0	0	0	51	32	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-15	0	0	0	51	42	2.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-16	0	0	0	47	40	6.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-17	0	0	0	55	36	5.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-18	0	0	0	64	41	8.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-19	0.13	0	0	53	42	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-20	0.04	0	0	46	33	7.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-21	0	0	0	49	31	6.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-22	0	0	0	54	35	8.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-23	0	0	0	44	29	8.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-24	0	0	0	50	27	8.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-25	0	0	0	52	35	5.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-26	0.4	0	0	45	42	4.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-27	0	0	0	63	44	4.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-28	0.05	0	0	58	44	7.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-29	0.37	0	0	52	42	7.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-30	0	0	0	53	41	12.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2009-03-31	0	0	0	60	38	7.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-01	0.62	0	0	68	51	4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-02	0.08	0	0	53	50	5.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-03	0.47	0	0	58	50	2.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-04	0.1	0	0	73	54	2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-05	0	0	0	63	56	3.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-06	0	0	0	65	53	3.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-07	0.01	0	0	65	52	3.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-08	0.04	0	0	66	55	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-09	0.33	0	0	69	57	2.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-10	0.19	0	0	64	52	5.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-11	0	0	0	68	49	5.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-12	0	0	0	78	53	4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-13	0	0	0	81	63	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-14	0	0	0	70	63	4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-15	0.54	0	0	65	61	3.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-16	0.09	0	0	78	61	2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-17	0	0	0	72	53	4.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-18	0	0	0	72	54	4.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-19	0	0	0	80	53	3.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-20	0	0	0	78	57	6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-21	1.4	0	0	62	57	7.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-22	0.23	0	0	70	60	4.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-23	0.03	0	0	75	64	2.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-24	0.95	0	0	66	62	4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-25	0	0	0	75	60	3.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-26	0.02	0	0	84	67	2.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-27	0.06	0	0	81	64	1.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-28	0	0	0	89	71	2.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-29	0.21000001	0	0	89	68	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-30	0.01	0	0	76	68	3.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2012-05-31	0	0	0	79	66	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-01	0.16	0	0	51	45	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-02	0.04	0	0	60	45	2.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-03	0.61	0	0	56	51	6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-04	0.01	0	0	52	48	8.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-05	0	0	0	57	46	8.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-06	0.54	0	0	54	48	7.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-07	0	0	0	60	48	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-08	0.16	0	0	66	49	4.7
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-09	0	0	0	72	52	5.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-10	0	0	0	63	50	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-11	0	0	0	76	50	2.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-12	0	0	0	80	56	3.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-17	0	0	0	64	52	3.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-19	0	0	0	73	54	1.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-20	0	0	0	76	53	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-21	0.04	0	0	66	54	3.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-22	0.09	0	0	70	52	3.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-23	0.02	0	0	78	56	2.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-24	0.18	0	0	73	58	2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-25	0	0	0	88	61	4.3
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-26	0	0	0	90	69	3.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-27	0	0	0	87	73	3.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-28	0	0	0	92	71	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-29	0	0	0	87	70	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-30	1.65	0	0	82	68	3.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-31	0	0	0	85	71	3.1
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-13	0.25	0	0	65	57	0
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-14	0	0	0	73	56	0
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-15	0	0	0	59	46	0
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-16	0	0	0	66	43	0
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2016-05-18	0	0	0	68	52	0
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-01	0	11	0	48	36	9.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-02	0.01	7	0	47	36	5.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-03	0.07	4	0	41	34	10.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-04	0	0	0	47	35	7.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-05	0	0	0	49	34	7.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-06	0	0	0	54	32	7.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-07	0	0	0	57	37	7.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-08	0	0	0	61	41	7.2
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-09	0	0	0	61	44	4.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-10	0	0	0	57	44	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-11	0	0	0	53	42	8.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-12	0.21000001	0	0	43	39	13.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-13	3.86	0	0	46	38	22.8
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-14	0.24000001	0	0	50	43	13.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-15	0.33	0	0	46	41	11.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-16	0	0	0	63	41	7.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-17	0	0	0	66	43	2.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-18	0	0	0	69	50	3.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-19	0	0	0	72	49	3.4
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-20	0	0	0	74	54	4.9
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-21	0	0	0	64	51	6.5
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-22	1.3399999	0	0	57	50	5.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-23	0.11	0	0	53	45	6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-24	0	0	0	60	43	11.6
GHCND:USW00094728	NY CITY CENTRAL PARK NY US	2010-03-25	0	0	0	62	48	4.3
